l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Nome_Airport, Teller_Dest, 8, D0030, Truck-5, 2, 10500, 10000
Mud_Bay_Sup, Elmendorf_AFB, 9, B0028, Truck-5, 1, 455, 0
Mud_Bay_Sup, Elmendorf_AFB, 9, D0235, Truck-5, 2, 19600, 10000
Nome_Airport, Teller_Dest, 9, D0033, Truck-5, 1, 10740, 10000
Nome_Airport, Teller_Dest, 9, D0030, Truck-5, 1, 10500, 10000
Nome_Airport, Teller_Dest, 9, A7706, Truck-5, 2, 18, 0
Elmendorf_AFB, Nome_Airport, 10, B0008, C-17, 1, 794, 0
Elmendorf_AFB, Nome_Airport, 10, M5030, C-17, 3, 510, 0
Elmendorf_AFB, Nome_Airport, 10, D0880, C-17, 1, 200, 10000
Elmendorf_AFB, Nome_Airport, 10, C8600, C-17, 1, 200, 0
Elmendorf_AFB, Nome_Airport, 10, D0033, C-17, 1, 10740, 10000
Elmendorf_AFB, Nome_Airport, 10, B0640, C-17, 1, 1920, 0
Elmendorf_AFB, Nome_Airport, 10, B0953, C-17, 2, 2230, 0
Elmendorf_AFB, Nome_Airport, 10, D1001, C-17, 1, 7960, 10000
Elmendorf_AFB, Nome_Airport, 10, V0026, C-17, 8, 200, 0
Elmendorf_AFB, Nome_Airport, 10, C8614, C-17, 1, 200, 0
Elmendorf_AFB, Nome_Airport, 10, B0031, C-17, 1, 1045, 0
Elmendorf_AFB, Nome_Airport, 10, B2085, C-17, 1, 2600, 0
Elmendorf_AFB, Nome_Airport, 10, C8604, C-17, 1, 200, 0
Elmendorf_AFB, Nome_Airport, 10, B0029, C-17, 2, 534, 0
Elmendorf_AFB, Nome_Airport, 10, K4959, C-17, 3, 505, 0
Elmendorf_AFB, Nome_Airport, 10, B0027, C-17, 1, 311, 0
Elmendorf_AFB, Nome_Airport, 10, V4012, C-17, 2, 200, 0
Elmendorf_AFB, Nome_Airport, 10, D0013, C-17, 1, 200, 10000
Elmendorf_AFB, Nome_Airport, 10, B0049, C-17, 2, 7410, 0
Elmendorf_AFB, Nome_Airport, 10, C0035, C-17, 1, 887, 0
Elmendorf_AFB, Nome_Airport, 10, B0030, C-17, 2, 1045, 0
Elmendorf_AFB, Nome_Airport, 10, C0138, C-17, 1, 730, 0
Elmendorf_AFB, Nome_Airport, 10, D0030, C-17, 3, 10500, 10000
